ko_term,match_priority,lang,term_text,back_translation_ko
repo/RP,386,ind_Latn,repo/RP,리포/RP
RGV,1244,ind_Latn,RGV,RGV
round lot,217,ind_Latn,lahan berbentuk bulat,원형의 토지
RSI,1245,ind_Latn,RSI,RSI
rule OF 72,172,ind_Latn,Aturan 72,72번 규칙
rule of fair practice,16,ind_Latn,prinsip praktik yang adil,공평한 원칙의 실천
RVP,1246,ind_Latn,RVP,RVP
S&R,1247,ind_Latn,S&R,S&R
SAFE 21,387,ind_Latn,SAFE 21,SAFE 21
Saturday night special,13,ind_Latn,Acara Spesial Sabtu Malam,토요일 밤 특별 프로그램
SCHEDULE 13D,101,ind_Latn,JADWAL 13D,스케줄 13D
SECOM,745,ind_Latn,SECOM,SECOM
SEDOL,746,ind_Latn,SEDOL,SEDOL
SEGA,1096,ind_Latn,SEGA,세가
segregation of securities,6,ind_Latn,pemisahan sekuritas,증권 분할
settlement,173,ind_Latn,penyelesaian,해결
SIAC,1097,ind_Latn,SIAC,SIAC
SICOVAM,388,ind_Latn,SICOVAM,SICOVAM
SIS SegaIntersettle,23,ind_Latn,SIS SegaIntersettle,S.I.S.와 인테르세틀
sleeping beauty,51,ind_Latn,putri tidur,딸은 자고 있어요
SMPG,1098,ind_Latn,SMPG,SMPG
snow balling,102,ind_Latn,efek bola salju,스노우볼 효과
spagetti problem,39,ind_Latn,masalah spageti,스파게티 문제
stock power,133,ind_Latn,daya saham,주식력
stock watcher,72,ind_Latn,pengamat saham,주식 관찰자
STP,1248,ind_Latn,STP,STP
street name,134,ind_Latn,nama jalan,거리 이름
subparticipation,40,ind_Latn,subpartisipasi,하위 참여
suicide pill,103,ind_Latn,pil bunuh diri,자살약
sunday bank,135,ind_Latn,bank hari Minggu,은행 일요일
sushi bond,174,ind_Latn,sushi bond,수시 본드
SWIFT,747,ind_Latn,SWIFT,SWIFT
system repo,136,ind_Latn,repositori sistem,시스템 저장소
T-BILL,567,ind_Latn,T-BILL,T-BILL
T-BOND,568,ind_Latn,T-BOND,T-BOND
T-NOTE,569,ind_Latn,T-NOTE,T-NOTE
T2S,1249,ind_Latn,T2S,T2S
TAKASBANK,218,ind_Latn,TAKASBANK,카스뱅크
TALISMAN,303,ind_Latn,TALISMAN,신장
TARGET,570,ind_Latn,TARGET,타겟
TAURUS,571,ind_Latn,TAURUS,황소
tax call option,52,ind_Latn,opsi beli pajak,세금 구매 옵션
TELEKURS,304,ind_Latn,TELEKURS,전신
tick,1099,ind_Latn,tick,틱
ticker tape,137,ind_Latn,pita ticker,티커 테이퍼
TRADEPOINT,175,ind_Latn,TRADEPOINT,트레이드포인트
tranches,305,ind_Latn,tranche,트랜치
TRAX,1100,ind_Latn,TRAX,트랙스
twenty-day period,31,ind_Latn,periode dua puluh hari,20일 기간
two-dollar broker,32,ind_Latn,broker dua dolar,브로커 2달러
two-sided comparison,18,ind_Latn,perbandingan dua sisi,양쪽의 비교
UNIFI,748,ind_Latn,UNIFI,UNIFI
uniform practice code,17,ind_Latn,kode praktik seragam,유니폼 연습 코드
uptick,572,ind_Latn,kenaikan,상승
value broker,104,ind_Latn,broker nilai,가치 브로커
value date,176,ind_Latn,tanggal nilai,가치 날짜
VAR,1250,ind_Latn,VAR,VAR
VP,1304,ind_Latn,VP,VP
VPC,1251,ind_Latn,VPC,VPC
VPS,1252,ind_Latn,VPS,VPS
WHITE KNIGHT,105,ind_Latn,WHITE KNIGHT,하얀 기사
WILLIAMS ACT,106,ind_Latn,UNDANG-UNDANG WILLIAMS,윌리엄스 말들
wire house,177,ind_Latn,perusahaan sekuritas besar,큰 증권 회사
WIT CAPITAL,138,ind_Latn,WIT CAPITAL,위트 캐피탈
X-비효율성,573,ind_Latn,X-Ketidakefisienan,X-케이티의 효율성
X,1308,ind_Latn,X,X
XML,1253,ind_Latn,XML,XML
XR,1305,ind_Latn,XR,XR
XW,1306,ind_Latn,XW,XW
가쇄,1254,tha_Thai,ล็อค,잠그고
가압류,1101,tha_Thai,ไฟล์แนบ,밀접한 파일
가중주가평균,389,tha_Thai,ค่าเฉลี่ยเคลื่อนที่ถ่วงน้ำหนัก,무게가 움직이는 평균입니다.
간사단,1102,tha_Thai,คณะกรรมการอำนวยการ,이사회
간사회사,751,tha_Thai,คณะกรรมการจัดงาน,기획위원회
간접공시,752,tha_Thai,การเปิดเผยข้อมูลแบบอ้อม,비공개적인 정보공개
간접금융,753,tha_Thai,การเงินทางอ้อม,회로금융
간접모집,754,tha_Thai,การรับสมัครแบบไม่โดยตรง,비공식 지원
간접발행,755,tha_Thai,การออกหุ้นแบบไม่โดยตรง,직접적인 거래가 아닙니다.
간접점유,756,tha_Thai,การถือครองทางอ้อม,우회적인 점유
간접참가자,575,tha_Thai,ผู้เข้าร่วมแบบไม่โดยตรง,비간접적인 참여자
간주,1255,tha_Thai,ถือว่า,어떻게 될까요?
감리대상종목,390,tha_Thai,รายการที่อยู่ภายใต้การกำกับดูแล,관리하에 있는 프로그램
감자차익,757,tha_Thai,การเก็งกำไรจากความแตกต่างของราคาของมันฝรั่ง,그 가격의 차이에서 이익을 얻습니다.
감채기금,758,tha_Thai,กองทุนบรรเทาหนี้,부채 완화 기금
감채기금부채권,306,tha_Thai,หลักทรัพย์หนี้ที่มีกองทุนไถ่ถอนเป็นหลักประกัน,부채가 담보로 인출된 채권
강세장,1103,tha_Thai,ตลาดขาขึ้น,시장은 상승하고 있습니다.
강제매수,759,tha_Thai,การเวนคืน,복귀
개발신탁,760,tha_Thai,มูลนิธิพัฒนา,개발 재단
개방식 담보사채,221,tha_Thai,พันธบัตรที่มีหลักประกันแบบเปิด,공인중개증권
개방형 리포,391,tha_Thai,รายงานแบบเปิด,공개된 보고서
개방형 투자신탁,222,tha_Thai,กองทุนลงทุนแบบเปิด,오픈소스 투자펀드
개별결제,761,tha_Thai,การชำระเงินแบบรายบุคคล,개인 결제
개별경쟁매매,392,tha_Thai,การซื้อขายแบบแข่งขันส่วนบุคคล,개인 경쟁 구매
개시증거금,576,tha_Thai,เงินประกันเริ่มต้น,보험금이 시작됩니다.
거래량비율,577,tha_Thai,อัตราส่วนปริมาณ,분량 비율
거래량회전율,393,tha_Thai,อัตราการลาออก,퇴직률
거래성립률,578,tha_Thai,อัตราความสำเร็จของธุรกรรม,사업의 성공률
거래소 시장,394,tha_Thai,ตลาดแลกเปลี่ยน,거래소
거래소 회원,395,tha_Thai,สมาชิก Exchange,교환원
거래취소,762,tha_Thai,การยกเลิกธุรกรรม,사업 중단
건설이자,763,tha_Thai,ความสนใจด้านก่อสร้าง,건축에 관심이 있습니다.
겐사끼시장,579,tha_Thai,ตลาดเกนซากิ,겐자키 마켓
격탁매매,764,tha_Thai,การซื้อขายแบบบล็อก,블록 매매
견양증권,765,tha_Thai,Gyeonyang Securities,경남증권
결산,1256,tha_Thai,รายงานการเงิน,재무보고서
결산보고서,580,tha_Thai,รายงานการเงิน,재무보고서
결제기구,766,tha_Thai,ระบบการชำระเงิน,결제 시스템
결제기금,767,tha_Thai,กองทุนการชำระเงิน,결제 기금
결제대금주선제도,223,tha_Thai,โครงการรับประกันการชำระเงิน,지불 보증 프로그램
결제대용증,581,tha_Thai,ใบรับรองการชำระแทน,환불 증명서
결제리스크 관리제도,139,tha_Thai,ระบบจัดการความเสี่ยงด้านการชำระเงิน,결제 리스크 관리 시스템
결제불이행거래,307,tha_Thai,ธุรกรรมที่มียอดค้างชำระ,높은 수익률의 사업입니다.
결제순서조작,396,tha_Thai,การปรับเปลี่ยนลำดับการชำระเงิน,결제 순서 변경
결제시한,768,tha_Thai,วันสุดท้ายสำหรับการชำระเงิน,지불의 마지막 날입니다.
결제시한,769,tha_Thai,วันสุดท้ายสำหรับการชำระเงิน,지불의 마지막 날입니다.
결제위험의 비대칭성,140,tha_Thai,ความไม่สมดุลในความเสี่ยงจากการชำระหนี้,부채의 위험 불균형
결제은행제도,397,tha_Thai,ระบบธนาคารสำหรับการชำระบัญชี,계좌를 지불하는 은행 시스템
결제일,1104,tha_Thai,วันที่ชำระเงิน,결제일
결제적체현상,398,tha_Thai,ยอดค้างชำระ,순수하게 처리해
결제전 예납,399,tha_Thai,การชำระเงินล่วงหน้าก่อนการชำระบัญชี,전금을 지불하기 전에 청구서를 지불합니다.
결제후 업무처리,224,tha_Thai,ขั้นตอนการดำเนินการหลังการชำระเงิน,지불 후의 처리 단계
결제후 업무처리,225,tha_Thai,ขั้นตอนการดำเนินการหลังการชำระเงิน,지불 후의 처리 단계
겸업주의,770,tha_Thai,ความขัดแย้งทางผลประโยชน์,이해의 충돌
경개,1257,tha_Thai,ทัศนียภาพ,풍경
경개적 차감,400,tha_Thai,การหักลดหย่อนตามดุลยพินิจ,불순종에 따른 낙담
경과이자,771,tha_Thai,ดอกเบี้ยที่ยังไม่จ่าย,지불되지 않은 이자
경기종합지수,401,tha_Thai,ดัชนีเศรษฐกิจแบบองค์รวม,종합 경제 지표입니다.
경상수지,772,tha_Thai,ยอดเงินในบัญชีเดินสะพัด,횡단보도 계좌의 최고액
경쟁매매,773,tha_Thai,การซื้อขายแบบแข่งขัน,경쟁적인 구매
경제통합,774,tha_Thai,การบูรณาการทางเศรษฐกิจ,경제 통합
경제협력개발기구,226,tha_Thai,องค์การเพื่อความร่วมมือและพัฒนาเศรษฐกิจ,경제협력개발기구
계약,1258,tha_Thai,สัญญา,약속해
계약형투자신탁,308,tha_Thai,กองทุนลงทุนตามสัญญา,계약에 따라 투자합니다.
계절주,1105,tha_Thai,เครื่องดื่มตามฤดูกาล,계절별 음료
계좌대체,775,tha_Thai,การเปลี่ยนบัญชี,계좌 변경
계좌설정,776,tha_Thai,การตั้งค่าบัญชี,계정 설정
고객계좌부,582,tha_Thai,บัญชีลูกหนี้,부채 계좌
고객계좌자동이전서비스,107,tha_Thai,บริการโอนบัญชีลูกค้าอัตโนมัติ,자동 고객 계좌 전송 서비스
고객예탁금 이용료,178,tha_Thai,ค่าธรรมเนียมจากการใช้เงินฝากของลูกค้า,고객 예금 사용 수수료
고객예탁분,583,tha_Thai,เงินฝากของลูกค้า,고객들의 보증금
고객예탁증권,402,tha_Thai,หลักทรัพย์ที่ลูกค้าฝากไว้,고객들이 보유한 자산입니다.
고오든 모형,403,tha_Thai,แบบจำลองกอร์ดอน,고든 모델입니다.
고정형 투자신탁,227,tha_Thai,กองทุนลงทุนแบบกำหนดระยะเวลา,투자자금입니다.
고정환율제도,404,tha_Thai,ระบบอัตราแลกเปลี่ยนคงที่,고정된 환율 시스템
골든 크로스,405,tha_Thai,กางเขนทอง,황금 십자가
공개/발성호가,309,tha_Thai,ผู้จัดพิมพ์/เบ ซอง-โฮ,출판사 / 베 송 호
공개매수,777,tha_Thai,ข้อเสนอซื้อหุ้น,주식 구매 제안
공개매수설명서,310,tha_Thai,หนังสือชี้ชวนในการเสนอซื้อหุ้น,주식 제안서 안내서
공개매수신고서,311,tha_Thai,เอกสารเสนอซื้อหุ้น,주식 제안서
공개법인,778,tha_Thai,บริษัทจำกัด,주식회사
공개시장조작,406,tha_Thai,การดำเนินการในตลาดเปิด,오픈마켓 운영
공기업,1106,tha_Thai,รัฐวิสาหกิจ,산업국가
공동간사회사,407,tha_Thai,บริษัทร่วมจัดงาน,공동 주최회사
공동대리,779,tha_Thai,การเป็นตัวแทนร่วม,공동 대리인
공동지배인,584,tha_Thai,ผู้จัดการร่วม,공동 관리자
공매도,1107,tha_Thai,การขายชอร์ต,쇼트 판매
공매수,1108,tha_Thai,ตำแหน่งซื้อ,구매 위치
공모,1259,tha_Thai,เชิญส่งผลงาน,결과물을 보내주세요.
공모부대서비스회사,179,tha_Thai,บริษัทให้บริการสนับสนุนการประมูล,경매를 지원하는 회사입니다.
공모증자,780,tha_Thai,การเสนอขายหุ้นต่อสาธารณะ,주식공개
공모채,1109,tha_Thai,การเสนอขายหุ้นต่อประชาชนทั่วไป,주식을 일반인에게 판매합니다.
공사채등록법,408,tha_Thai,พระราชบัญญัติการจดทะเบียนพันธบัตรสาธารณะ,공공 채권 등록 법령
공사채형투자신탁,228,tha_Thai,กองทุนลงทุนในพันธบัตรสาธารณะ,펀드는 공채에 투자합니다.
공시,1260,tha_Thai,ประกาศสาธารณะ,공개 선언
공시최고,781,tha_Thai,ประกาศสาธารณะ,공개 선언
공신의 원칙,409,tha_Thai,หลักการของผลงาน,성과의 원칙
공인중개인,585,tha_Thai,ผู้แทนอสังหาริมทรัพย์ที่ได้รับการรับรอง,공인 부동산 대리인
공정거래법,586,tha_Thai,พระราชบัญญัติการค้าที่เป็นธรรม,공정거래법
공정게임모형,410,tha_Thai,แบบจำลองการเล่นอย่างยุติธรรม,공평한 놀이 모델입니다.
공정할인율,587,tha_Thai,อัตราส่วนลดที่ยุติธรรม,이 비율은 공정합니다.
공채,1261,tha_Thai,รับสมัครงานแบบเปิด,공개된 취업 신청서
관계회사,782,tha_Thai,บริษัทในเครือ,자회사
관리대상종목,411,tha_Thai,หุ้นที่อยู่ภายใต้การกำกับดูแล,주식 관리
관세 및 무역에 관한 일반협정,33,tha_Thai,ข้อตกลงทั่วไปว่าด้วยภาษีศุลกากรและการค้า,관세와 무역에 대한 일반적인 합의
관할권,1110,tha_Thai,เขตอำนาจ,관할 구역
교차담보금제도,312,tha_Thai,ระบบการค้ำประกันข้ามกัน,교차보호 시스템
교차증거금제도,313,tha_Thai,ระบบมาร์จิ้นข้ามบัญชี,이산화탄소
교차헤징,783,tha_Thai,การป้องกันความเสี่ยงแบบข้าม,다른 종류의 위험을 방지하는 것입니다.
교체발행,784,tha_Thai,ปัญหาการเปลี่ยนชิ้นส่วน,부품 교체 문제입니다.
교환사채,785,tha_Thai,พันธบัตรที่สามารถแลกเปลี่ยนได้,거래 가능한 채권입니다.
구상권,1111,tha_Thai,สิทธิในการเรียกร้องค่าชดเชย,손해배상청구권
구주,1262,tha_Thai,ผู้ช่วยให้รอด,구해줘요
국가신인도,588,tha_Thai,ความน่าเชื่อถือทางเครดิตของรัฐ,국가 신용도
국내장외거래,412,tha_Thai,การซื้อขายในตลาดภายในประเทศแบบไม่ผ่านผู้กลาง,중개자가 없는 국내 시장에서의 거래
국민주,1112,tha_Thai,สภาผู้แทนราษฎร,국회의원님
국민주택채권,413,tha_Thai,พันธบัตรที่อยู่อาศัยแห่งชาติ,국가 주택증권
국민총생산,589,tha_Thai,ผลิตภัณฑ์มวลรวมแห่งชาติ,국내총생산 (GDP)
국제간 거래,414,tha_Thai,การค้าระหว่างประเทศ,국제 무역
국제간 대금지급,229,tha_Thai,การโอนเงินระหว่างประเทศ,국제 송금
국제간 대체결제,230,tha_Thai,วิธีการชำระเงินทางเลือกข้ามพรมแดน,국경을 넘나드는 대안 결제 방법
국제결제은행,415,tha_Thai,ธนาคารเพื่อการชำระหนี้ระหว่างประเทศ,국제 결제 은행
국제결제은행규제,231,tha_Thai,กฎระเบียบของธนาคารเพื่อการชำระบัญชีระหว่างประเทศ (BIS),국제회계은행 (BIS) 의 규정
국제금융공사,416,tha_Thai,บริษัทการเงินระหว่างประเทศ (IFC),국제금융회사 (IFC)
국제금융센타,417,tha_Thai,ศูนย์การเงินนานาชาติ,국제금융센터
국제금융시장,418,tha_Thai,ตลาดการเงินนานาชาติ,국제 금융 시장
국제보관기관,419,tha_Thai,ศูนย์รับฝากหลักทรัพย์ระดับนานาชาติ,국제 증권거래센터
국제부흥개발은행,232,tha_Thai,ธนาคารระหว่างประเทศเพื่อการฟื้นฟูและพัฒนา,국제재건개발은행
국제분산투자,420,tha_Thai,การลงทุนที่หลากหลายในระดับนานาชาติ,국제적인 다양한 투자입니다.
국제유가증권관리자협회,108,tha_Thai,สมาคมผู้บริหารตลาดหลักทรัพย์นานาชาติ,국제 증권 시장 관리자 협회
국제전문가시장,314,tha_Thai,ตลาดผู้เชี่ยวชาญระดับนานาชาติ,국제 전문 시장입니다.
국제정합성,590,tha_Thai,ความสอดคล้องระดับนานาชาติ,국제적인 조화
국제증권,786,tha_Thai,หลักทรัพย์นานาชาติ,국제 증권
국제증권거래소연맹,180,tha_Thai,สหพันธ์ตลาดหลักทรัพย์นานาชาติ,국제 증권거래소연맹
국제증권관리위원회연맹,109,tha_Thai,สหพันธ์ผู้กำกับดูแลตลาดหลักทรัพย์นานาชาติ,국제증권시장운영자연맹
국제증권예탁결제기관,141,tha_Thai,ศูนย์รับฝากหลักทรัพย์กลางระดับนานาชาติ,국제중앙투자센터
