ko_term,lang,term_text,back_translation_ko,similarity,len_ratio,is_short,is_dup,suspicion_score,reasons
결제은행제도,mya_Mymr,ငွေပေးချေရေး ဘဏ်စနစ်ပါ။,이것은 거래 은행입니다.,0.211,2.17,False,False,40,역번역 유사도 낮음(0.21)
결제일,mya_Mymr,နောက်ဆုံးရက်ပါ။,마감일입니다.,0.2,2.33,False,False,40,역번역 유사도 낮음(0.20)
결제일,tgl_Latn,Araw ng pagtatapos,마지막 날,0.0,1.67,False,False,40,역번역 유사도 낮음(0.00)
결제적체현상,tha_Thai,ยอดค้างชำระ,순수하게 처리해,0.0,1.33,False,False,40,역번역 유사도 낮음(0.00)
결제적체현상,mya_Mymr,အဆုံးသတ်မှု ဖြစ်စဉ်ပါ။,종식 과정입니다.,0.0,1.5,False,False,40,역번역 유사도 낮음(0.00)
결제적체현상,tgl_Latn,Ang pangwakas na bagay,마지막으로,0.0,0.83,False,False,40,역번역 유사도 낮음(0.00)
결제전 예납,vie_Latn,Thanh toán trước khi thanh toán,지불하기 전에 지불,0.25,1.67,False,False,40,역번역 유사도 낮음(0.25)
결제전 예납,ind_Latn,Pembayaran di muka sebelum transaksi,거래 전에 미리 지불,0.235,1.83,False,False,40,역번역 유사도 낮음(0.24)
결제전 예납,mya_Mymr,ငွေပေးချေမှု ကြိုတင်လက်ခံခြင်း,지불을 미리 받는 것,0.118,1.83,False,False,40,역번역 유사도 낮음(0.12)
결제전 예납,tgl_Latn,Ang pagbabayad.,지불.,0.0,0.5,False,False,40,역번역 유사도 낮음(0.00)
결제후 업무처리,tha_Thai,ขั้นตอนการดำเนินการหลังการชำระเงิน,지불 후의 처리 단계,0.421,1.38,False,True,40,is_dup(다의어); 역번역 유사도 다소낮음(0.42)
결제후 업무처리,tha_Thai,ขั้นตอนการดำเนินการหลังการชำระเงิน,지불 후의 처리 단계,0.421,1.38,False,True,40,is_dup(다의어); 역번역 유사도 다소낮음(0.42)
겸업주의,vie_Latn,Nguyên tắc kiêm nhiệm,원칙과 임무,0.0,1.5,False,False,40,역번역 유사도 낮음(0.00)
겸업주의,ind_Latn,Prinsip Kegiatansampingan,부활동의 원칙,0.182,1.75,False,False,40,역번역 유사도 낮음(0.18)
겸업주의,tha_Thai,ความขัดแย้งทางผลประโยชน์,이해의 충돌,0.2,1.5,False,False,40,역번역 유사도 낮음(0.20)
겸업주의,tgl_Latn,Nagtatagumpay sa negosyo,사업에서 성공,0.182,1.75,False,False,40,역번역 유사도 낮음(0.18)
경개적 차감,vie_Latn,Khấu trừ theo tỷ lệ cố định,일정한 비율로 마감,0.25,1.67,False,False,40,역번역 유사도 낮음(0.25)
경개적 차감,ind_Latn,Pengurangan berdasarkan kondisi,조건에 따른 감면,0.267,1.5,False,False,40,역번역 유사도 낮음(0.27)
경개적 차감,tha_Thai,การหักลดหย่อนตามดุลยพินิจ,불순종에 따른 낙담,0.125,1.67,False,False,40,역번역 유사도 낮음(0.12)
경개적 차감,mya_Mymr,ဆူညံတဲ့ အေးစက်မှု။,시끄러운 차갑습니다.,0.235,1.83,False,False,40,역번역 유사도 낮음(0.24)
경과이자,vie_Latn,Lãi suất lũy tiến,이산화탄소,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
경과이자,ind_Latn,bunga tertunda,꽃은 늦어졌어,0.0,1.75,False,False,40,역번역 유사도 낮음(0.00)
경과이자,tha_Thai,ดอกเบี้ยที่ยังไม่จ่าย,지불되지 않은 이자,0.286,2.5,False,False,40,역번역 유사도 낮음(0.29)
경과이자,mya_Mymr,ပညာရေးနဲ့,교육과,0.286,0.75,False,False,40,역번역 유사도 낮음(0.29)
경과이자,tgl_Latn,Ang mga pag-aaral at,연구와,0.0,0.75,False,False,40,역번역 유사도 낮음(0.00)
경기종합지수,tgl_Latn,Ang total ng mga laro,전체 게임,0.0,0.83,False,False,40,역번역 유사도 낮음(0.00)
경상수지,vie_Latn,Cán cân vãng lai,융복합 계측,0.0,1.5,False,False,40,역번역 유사도 낮음(0.00)
경상수지,tha_Thai,ยอดเงินในบัญชีเดินสะพัด,횡단보도 계좌의 최고액,0.0,3.0,False,False,40,역번역 유사도 낮음(0.00)
경상수지,mya_Mymr,အမှတ်တရ ရေချိုးခန်း,기념 욕실,0.0,1.25,False,False,40,역번역 유사도 낮음(0.00)
경상수지,tgl_Latn,Ang pag-iingat.,조심스러움,0.0,1.25,False,False,40,역번역 유사도 낮음(0.00)
계약형투자신탁,ind_Latn,Reksa Dana Berbasis Kontrak,계약에 기반한 펀드,0.235,1.43,False,False,40,역번역 유사도 낮음(0.24)
계약형투자신탁,mya_Mymr,ချုပ်ဆိုထားတဲ့ ရင်းနှီးမြှုပ်နှံမှု ယုံကြည်မှုပါ။,이것은 보증금 투자 신뢰입니다.,0.25,2.43,False,False,40,역번역 유사도 낮음(0.25)
계절주,mya_Mymr,ရာသီဥတု,기후,0.0,0.67,False,False,40,역번역 유사도 낮음(0.00)
계절주,tgl_Latn,Ang mga panahon,시대,0.0,0.67,False,False,40,역번역 유사도 낮음(0.00)
계좌대체,vie_Latn,Thay đổi tài khoản,계정 변경,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
계좌대체,ind_Latn,Penggantian Rekening,회계 상환,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
계좌대체,tgl_Latn,Baguhin ang account.,계좌를 변경하세요.,0.286,2.5,False,False,40,역번역 유사도 낮음(0.29)
계좌이체,vie_Latn,Chuyển khoản,송금,0.0,0.5,False,False,40,역번역 유사도 낮음(0.00)
계좌이체,tha_Thai,การโอนเงินผ่านธนาคาร,은행 송금,0.0,1.25,False,False,40,역번역 유사도 낮음(0.00)
계좌이체,mya_Mymr,ငွေလွှဲပြောင်းမှု။,송금입니다.,0.0,1.5,False,False,40,역번역 유사도 낮음(0.00)
계좌해지,vie_Latn,Hủy tài khoản,계정 취소,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
계좌해지,ind_Latn,Penutupan Rekening,회계 종료,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
계좌해지,mya_Mymr,စာရင်းပေးပါ။,목록을 만들어주세요.,0.0,2.75,False,False,40,역번역 유사도 낮음(0.00)
고객예탁분,ind_Latn,Dana yang disimpan oleh nasabah,고객들이 저축한 자금,0.25,2.2,False,False,40,역번역 유사도 낮음(0.25)
고객예탁분,mya_Mymr,ဖောက်သည်များအတွက် ကမ်းလှမ်းချက်။,고객들에게 제안합니다.,0.235,2.4,False,False,40,역번역 유사도 낮음(0.24)
고객예탁증권,tha_Thai,หลักทรัพย์ที่ลูกค้าฝากไว้,고객들이 보유한 자산입니다.,0.19,2.5,False,False,40,역번역 유사도 낮음(0.19)
고오든 모형,mya_Mymr,Gooden ပုံစံပါ။,굿렌 모델입니다.,0.267,1.5,False,False,40,역번역 유사도 낮음(0.27)
고정형 투자신탁,ind_Latn,Reksa Dana Investasi Tetap,주식투자펀드,0.286,0.75,False,False,40,역번역 유사도 낮음(0.29)
고정형 투자신탁,tha_Thai,กองทุนลงทุนแบบกำหนดระยะเวลา,투자자금입니다.,0.25,1.0,False,False,40,역번역 유사도 낮음(0.25)
고정형 투자신탁,tgl_Latn,Pinakamataas na pananaligang katiwalaan,가장 높은 신뢰성,0.235,1.12,False,False,40,역번역 유사도 낮음(0.24)
골든 크로스,tha_Thai,กางเขนทอง,황금 십자가,0.167,1.0,False,False,40,역번역 유사도 낮음(0.17)
공개/발성호가,tha_Thai,ผู้จัดพิมพ์/เบ ซอง-โฮ,출판사 / 베 송 호,0.222,1.57,False,False,40,역번역 유사도 낮음(0.22)
공개/발성호가,tgl_Latn,Ang Open Source ay,오픈소스는,0.0,0.71,False,False,40,역번역 유사도 낮음(0.00)
공개매수,ind_Latn,Penawaran Umum untuk Membeli Saham,주식 매매,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
공개매수,tha_Thai,ข้อเสนอซื้อหุ้น,주식 구매 제안,0.167,2.0,False,False,40,역번역 유사도 낮음(0.17)
공개매수설명서,tha_Thai,หนังสือชี้ชวนในการเสนอซื้อหุ้น,주식 제안서 안내서,0.118,1.43,False,False,40,역번역 유사도 낮음(0.12)
공개매수설명서,mya_Mymr,အရောင်းအဝယ် ကြေညာချက်,경매 발표,0.167,0.71,False,False,40,역번역 유사도 낮음(0.17)
공개매수설명서,tgl_Latn,Mga pahayag ng pagbebenta.,판매 선언문.,0.143,1.0,False,False,40,역번역 유사도 낮음(0.14)
공개매수신고서,tha_Thai,เอกสารเสนอซื้อหุ้น,주식 제안서,0.154,0.86,False,False,40,역번역 유사도 낮음(0.15)
공개매수신고서,mya_Mymr,လူသိရှင်ကြား ရောင်းချမှုပါ။,공공판매입니다.,0.267,1.14,False,False,40,역번역 유사도 낮음(0.27)
공개법인,vie_Latn,Tổ chức công,공공 조직,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
공개법인,tha_Thai,บริษัทจำกัด,주식회사,0.0,1.0,False,False,40,역번역 유사도 낮음(0.00)
공개법인,mya_Mymr,ပွင့်လင်းမြင်သာမှု ဥပဒေ,투명성 법,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
공개법인,tgl_Latn,Pangkalahatang Batas,일반적인 규칙,0.182,1.75,False,False,40,역번역 유사도 낮음(0.18)
공개시장조작,vie_Latn,Các hoạt động can thiệp thị trường mở,오픈 마켓 개입 활동,0.118,1.83,False,False,40,역번역 유사도 낮음(0.12)
공개시장조작,ind_Latn,Operasi Pasar Terbuka,오픈 마켓 운영,0.0,1.33,False,False,40,역번역 유사도 낮음(0.00)
공개시장조작,tha_Thai,การดำเนินการในตลาดเปิด,오픈마켓 운영,0.0,1.17,False,False,40,역번역 유사도 낮음(0.00)
공개시장조작,mya_Mymr,ပွင့်လင်းမြင်သာတဲ့ စျေးကွက်ပါ။,그것은 투명한 시장입니다.,0.2,2.33,False,False,40,역번역 유사도 낮음(0.20)
공개시장조작,tgl_Latn,Pangkalahatang pagbebenta,전체 판매,0.0,0.83,False,False,40,역번역 유사도 낮음(0.00)
공기업,ind_Latn,Perusahaan milik negara,주식회사,0.0,1.33,False,False,40,역번역 유사도 낮음(0.00)
공기업,tha_Thai,รัฐวิสาหกิจ,산업국가,0.286,1.33,False,False,40,역번역 유사도 낮음(0.29)
공동간사회사,mya_Mymr,ပူးပေါင်းဆောင်ရွက်သူ,협력자,0.0,0.5,False,False,40,역번역 유사도 낮음(0.00)
공동대리,mya_Mymr,ပူးပေါင်းဆောင်ရွက်မှု,협업,0.0,0.5,False,False,40,역번역 유사도 낮음(0.00)
공동대리,tgl_Latn,Mga kapareha,배우자,0.0,0.75,False,False,40,역번역 유사도 낮음(0.00)
공동지배인,mya_Mymr,ပူးပေါင်းဆောင်ရွက်သူပါ။,저는 협력자입니다.,0.0,2.0,False,False,40,역번역 유사도 낮음(0.00)
공매도,vie_Latn,Bán khống,사기꾼,0.0,1.0,False,False,40,역번역 유사도 낮음(0.00)
공매도,ind_Latn,Penjualan kosong,판매가 무산,0.222,2.0,False,False,40,역번역 유사도 낮음(0.22)
공매도,tha_Thai,การขายชอร์ต,쇼트 판매,0.25,1.67,False,False,40,역번역 유사도 낮음(0.25)
공매수,vie_Latn,Mua khống,사기꾼,0.0,1.0,False,False,40,역번역 유사도 낮음(0.00)
공매수,ind_Latn,Pembelian terbuka,오픈 구매,0.25,1.67,False,False,40,역번역 유사도 낮음(0.25)
공매수,tha_Thai,ตำแหน่งซื้อ,구매 위치,0.25,1.67,False,False,40,역번역 유사도 낮음(0.25)
공매수,mya_Mymr,အရောင်းအဝယ်,도박,0.0,0.67,False,False,40,역번역 유사도 낮음(0.00)
공매수,tgl_Latn,Pangkalahatang presyo,전체 가격,0.0,1.67,False,False,40,역번역 유사도 낮음(0.00)
공모부대서비스회사,tha_Thai,บริษัทให้บริการสนับสนุนการประมูล,경매를 지원하는 회사입니다.,0.167,1.67,False,False,40,역번역 유사도 낮음(0.17)
공모증자,vie_Latn,Phát hành cổ phiếu ra công chúng,주식을 공개합니다.,0.143,2.5,False,False,40,역번역 유사도 낮음(0.14)
공모증자,ind_Latn,Penawaran Umum Saham Baru,새로운 주식공개,0.167,2.0,False,False,40,역번역 유사도 낮음(0.17)
공모증자,tha_Thai,การเสนอขายหุ้นต่อสาธารณะ,주식공개,0.25,1.0,False,False,40,역번역 유사도 낮음(0.25)
공모증자,tgl_Latn,Mga saksi ng kasamaan.,악의 목격자,0.2,1.5,False,False,40,역번역 유사도 낮음(0.20)
공모채,ind_Latn,Obligasi Penawaran Umum,공매장 의무,0.222,2.0,False,False,40,역번역 유사도 낮음(0.22)
공모채,mya_Mymr,အစုလိုက်အပြုံလိုက်,덩어리덩어리,0.0,2.0,False,False,40,역번역 유사도 낮음(0.00)
공모채,tgl_Latn,Mga pantay na utang,동등한 부채,0.222,2.0,False,False,40,역번역 유사도 낮음(0.22)
공사채등록법,mya_Mymr,အများပိုင်စာရင်းအင်း ဥပဒေ။,공공회계법입니다.,0.267,1.5,False,False,40,역번역 유사도 낮음(0.27)
공사채형투자신탁,ind_Latn,Reksa Dana Obligasi Perusahaan,회사 채권 펀드,0.25,1.0,False,False,40,역번역 유사도 낮음(0.25)
공사채형투자신탁,tgl_Latn,Ang mga tungkulin sa pamumuhunan.,투자 책임.,0.286,0.75,False,False,40,역번역 유사도 낮음(0.29)
공시최고,vie_Latn,Thông báo chính thức,공식 발표,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
공시최고,tha_Thai,ประกาศสาธารณะ,공개 선언,0.222,1.25,False,False,40,역번역 유사도 낮음(0.22)
공시최고,tgl_Latn,Ang pinaka-publiko,가장 대중적인,0.0,1.75,False,False,40,역번역 유사도 낮음(0.00)
공인중개인,ind_Latn,Agen Properti Berlisensi,면허가 있는 부동산 중개사,0.211,2.8,False,False,40,역번역 유사도 낮음(0.21)
공인중개인,tgl_Latn,Ang mga pampublikong,공공기관,0.222,0.8,False,False,40,역번역 유사도 낮음(0.22)
공정거래법,ind_Latn,Undang-Undang Persaingan Usaha yang Sehat,건전한 기업 경쟁법,0.133,2.0,False,False,40,역번역 유사도 낮음(0.13)
공정게임모형,tha_Thai,แบบจำลองการเล่นอย่างยุติธรรม,공평한 놀이 모델입니다.,0.211,2.17,False,False,40,역번역 유사도 낮음(0.21)
공정할인율,tha_Thai,อัตราส่วนลดที่ยุติธรรม,이 비율은 공정합니다.,0.235,2.4,False,False,40,역번역 유사도 낮음(0.24)
관리대상종목,vie_Latn,Các mã chứng khoán thuộc diện giám sát,감시권에 속하는 증권 코드,0.0,2.33,False,False,40,역번역 유사도 낮음(0.00)
관리대상종목,ind_Latn,Saham yang Dipantau,통제된 주식,0.0,1.0,False,False,40,역번역 유사도 낮음(0.00)
관리대상종목,mya_Mymr,ထိန်းချုပ်ဖို့ ခြိမ်းခြောက်ခံရတဲ့ မျိုးစိတ်,멸종위기종,0.182,0.83,False,False,40,역번역 유사도 낮음(0.18)
관할권,mya_Mymr,တရားစီရင်ခွင့်။,사법권입니다.,0.2,2.33,False,False,40,역번역 유사도 낮음(0.20)
교차담보금제도,vie_Latn,Hệ thống thế chấp chéo,이중 모기지 시스템,0.0,1.43,False,False,40,역번역 유사도 낮음(0.00)
교차담보금제도,ind_Latn,Sistem Jaminan Silang,횡단보증 시스템,0.133,1.14,False,False,40,역번역 유사도 낮음(0.13)
교차담보금제도,mya_Mymr,အပြန်အလှန်ပေးချေမှုစနစ်ပါ။,상호 결제 시스템입니다.,0.1,1.86,False,False,40,역번역 유사도 낮음(0.10)
교차증거금제도,vie_Latn,Hệ thống ký quỹ chéo,수직 기하계,0.0,0.86,False,False,40,역번역 유사도 낮음(0.00)
교차증거금제도,ind_Latn,Sistem Margin Silang,크로스 마진 시스템,0.0,1.43,False,False,40,역번역 유사도 낮음(0.00)
교차증거금제도,tha_Thai,ระบบมาร์จิ้นข้ามบัญชี,이산화탄소,0.0,0.71,False,False,40,역번역 유사도 낮음(0.00)
교차증거금제도,mya_Mymr,အပြန်အလှန် သက်သေပြမှု ပိတ်ပင်မှုပါ။,상호확인 금지라고 합니다.,0.095,2.0,False,False,40,역번역 유사도 낮음(0.10)
